baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Compound
17461.5036198171	0.481219847472165	0.301500902556102	1.59608095164034	0.110470720902125	0.278044437558697	Propanoic acid, 2-methyl-, 2,2-dimethyl-1-(2-hydroxy-1-methylethyl)propyl ester
0	NA	NA	NA	NA	NA	n-Decanoic acid 
15745.1124823772	-1.02734546364281	0.377098556317025	-2.72434207565388	0.00644297352966491	0.0303058384543498	3-Methyltridecane
26398.3593928429	0.284331550650627	0.359878913768313	0.790075605356744	0.42948361554607	0.737086745599336	Propanoic acid, 2-methyl-, 3-hydroxy-2,4,4-trimethylpentyl ester
38800.0393195617	-0.443551217508855	0.269080513906723	-1.64839590600236	0.0992714555934101	0.254696461825517	Tetradecane
12173.7829693847	0.763575828427146	0.176531284222694	4.32544198491128	1.52226329710081e-05	0.000117168144685941	539
14402.5737665237	-1.19732965278577	0.662110725938307	-1.8083526000715	0.0705516401487342	0.203637688611119	527
10744.2073716184	-15.9429372716598	1.43720325827837	-11.0930288947145	1.35616619736927e-28	2.64974010870611e-27	540
6526.13477120437	-0.726627128230372	0.821228714127534	-0.884804824442037	0.376261906991312	0.703416858618806	541
12470.5954822848	-1.27522250073003	0.614021501174852	-2.07683688321998	0.0378166167767579	0.128072275483954	542
21932.9899764548	-1.39078072492981	0.634653262887105	-2.19140246534462	0.0284226808649872	0.10462841941604	528
11875.8371651766	-0.357953023762901	0.323436405336162	-1.10671840849475	0.268415693878215	0.552716392470995	529
38020.3158339603	-0.904917277280219	0.306832670696643	-2.94922074375478	0.0031857633834082	0.0158663509683467	530
15173.6282667624	-1.03697764095776	0.601731230029048	-1.7233236189315	0.0848300188779776	0.234204617337025	531
4818.42589159504	0.702840600012059	0.329210174908204	2.13492976092867	0.0327667479215543	0.117221886930631	Dodecanol
11602.6374602755	-0.986088531686023	1.02517164539213	-0.961876517086892	0.336111635839397	0.668400580047098	532
19173.3878616622	-0.410304830482173	0.346580689561752	-1.18386523784981	0.236466412701987	0.513354434412862	533
14355.3272406568	-1.07052355248114	0.619232130485195	-1.72879199863601	0.0838463287169482	0.234032609825328	543
26130.8149566818	-0.50655330905174	0.300771423059516	-1.68418031174293	0.0921468269978702	0.243154195014208	544
59820.6958928144	-0.599900730435451	0.256957898133145	-2.33462654697077	0.0195629384890536	0.0764459442495325	545
11530.6687602612	-0.35703293341853	1.11737478231585	-0.319528361539134	0.749325888269453	0.995527961525585	delta-Decalactone
27509.8013926592	-0.553855469001375	0.156189924228534	-3.54603839996097	0.000391069216097355	0.00229632498063101	Pentadecane
14350.7584903959	0.400170352151617	0.219639168583591	1.82194439512877	0.0684634231679086	0.203230008355307	534
1180.66317726298	26.6175513295576	2.43740643598132	10.9204402419825	9.20485464312808e-28	1.67002362811038e-26	2,4-bis(1,1-Dimethylethyl)phenol
7164.39808862996	-0.573086346245749	0.229846195983063	-2.49334710019729	0.0126545073147609	0.053570747632488	184
11859.4406905251	0.69623244560079	0.209540723547272	3.3226593562073	0.000891637260285728	0.00503279698027944	Ethyl 4-ethoxybenzoate
131.620729283558	12.5965102588348	6.18776719827031	2.03571172851427	0.0417793106728354	0.139630854090792	178
20396.1461801813	-0.560393172575301	0.207484619997718	-2.70089017962616	0.00691541687889848	0.0313663551292895	2-Hexyl-1-decanol
40103.7728038727	-0.350926494227019	0.190810166446301	-1.83913939578151	0.0658946858177935	0.19925297854428	535
16127.7431232074	-0.183588620219613	0.201263221207801	-0.912181664975245	0.361673094117798	0.690714029367825	546
10667.7949234888	-0.134960672266874	0.211849590042838	-0.637058925814222	0.524086461749746	0.842518742306553	547
11113.7336596741	-0.45607309552899	0.605624145141516	-0.753062933814205	0.451412096819254	0.755761855597482	Hexadecane
13753.1245320471	0.497718744589965	1.24357817484111	0.400231167335786	0.688986260598156	0.995527961525585	Propanoic acid, 2-methyl-, 1-(1,1-dimethylethyl)-2-methyl-1,3-propanediyl ester
0	NA	NA	NA	NA	NA	Tetradecanol
3123.12260007129	0.243023228065041	0.809706589490779	0.300137396952491	0.764072354735215	0.995527961525585	370
10352.1983759757	0.567711052041005	0.305411099216434	1.8588422408273	0.0630495030971462	0.192946672128616	Heptadecane
4423.32310539714	0.943998596542299	0.736368166599282	1.28196551583959	0.199854743364234	0.449231016057659	Octadecane
